"Reef","Block","Treatment","Transect","Distance","fish","fert","coregrowtharea","coregrowthweight","coreprodarea","coreprodweight","corebladeaream2","corebladeweightm2","bgprod","avgheight","shootsm2","totepweightperarea","totepweightperweight","corebitesperarea","sheathsm2","rhizomesm2","rootsm2","detritusm2","syrbladesm2","syrrhizomesm2","syrrootsm2","bgweight","agweight","bgshthweight","totweight","meanC_Blades","meandC_Blades","meanN_Blades","meandN_Blades","meanP_Blades","meanC_Sheaths","meandC_Sheaths","meanN_Sheaths","meandN_Sheaths","meanP_Sheaths","meanC_Rhizomes","meandC_Rhizomes","meanN_Rhizomes","meandN_Rhizomes","meanP_Rhizomes","meanC_Roots","meandC_Roots","meanN_Roots","meandN_Roots","meanP_Roots","bladeC","sheathC","rzC","rtC","bladeN","sheathN","rzN","rtN","bladeP","sheathP","rzP","rtP","agthalC","agthalN","agthalP","bgthalC","bgthalN","bgthalP","totthalC","totthalN","totthalP","agCprod","bgCprod","totCprod","agCturn","bgCturn","totCturn","avgfishN","avgfishP","fertN","fertP","totN","totP","NP","labels"
"YM2D","2","D",1,20,"high","yes",158.859848484848,0.00790071418842823,15885.9848484848,0.790071418842824,415966.666666667,20.9466666666667,1.99524835781475,38.1277777777778,633.333333333333,6.80267319384295e-06,0.135224840702369,0.000551613855240466,61.7733333333333,378.83,240.92,78.55,1.05666666666667,2.75333333333333,1.08,619.75,82.72,681.523333333333,702.47,40.52427457,-7.808643812,1.4117546895,-0.036071625,0.0786646335,36.76494778,-7.45813978266667,0.722278018666667,-0.601612041666667,0.074142053,36.1852254533333,-6.98525223833333,0.574199645333333,0.408342505333333,0.0255994663333333,35.6944957533333,-6.42359254333333,0.874013724333333,-0.315754709666667,0.0184074003333333,12.727565161934,23.068784607939,137.110181078123,85.8750335853933,0.4434366832312,0.447814276764633,2.16560572069203,2.08823016054487,0.0247375050526,0.0448511999513667,0.0958248912680333,0.0441597812566667,42.946052444285,1.027581187716,0.0820156499657,222.985214663517,4.2538358812369,0.1399846725247,255.24547750758,5.23116241457455,0.22419553339785,0.319637823495934,0.718493899864229,1.05772612071547,0.00795978274838571,0.00326452676280674,0.00419943861332601,0.839708932222222,0.0573110945555556,2.7,0.39,3.53970893222222,0.447311094555556,17.5053601980526,"+F+A"
"YM2D","2","D",2,1,"high","yes",713.186363636364,0.0247391680440847,71318.6363636364,2.47391680440847,3290283.33333333,114.586666666667,3.37619061713361,237.925,700,6.59859174434278e-06,0.193257052936823,0.00157657159039393,104.636666666667,142.286666666667,95.06,8.53,21.93,39.97,5.98666666666667,237.346666666667,219.223333333333,341.983333333333,456.57,41.5932808666667,-11.9056994622222,1.89413726633333,0.946987785555556,0.171743484333333,36.8053142066667,-10.77019284,0.964999838333333,1.364156415,0.077963788,36.7954664333333,-9.19102071066667,0.645178173666667,0.71678488,0.221365145,34.6153615533333,-8.444677027,0.771978363333333,0.429475868666667,0.0497425666666667,47.135591002729,38.3330496424443,51.614357907371,32.815986115722,2.1517529470604,0.999673669336533,0.864354775642067,0.735253048471667,0.188707748119333,0.0806014272847333,0.282161647315267,0.0471765249120333,85.4686406451733,3.15142661639693,0.269309175404067,84.430344023093,1.59960782411373,0.3293381722273,169.898984668266,4.75103444051067,0.598647347631367,1.01234799468624,1.21144106086721,2.22378905555345,0.0111317854361393,0.0165187635156139,0.0138938412255757,0.839708932222222,0.0573110945555556,2.7,0.39,3.53970893222222,0.447311094555556,17.5053601980526,"+F+A"
"YM2D","2","D",2,20,"high","yes",163.809090909091,0.00812512647319011,16380.9090909091,0.812512647319011,456383.333333333,23.4633333333333,0.962530490512084,51.1687271062271,900,6.05256034795911e-06,0.118404593950684,0.000626074920987672,84.83,746.513333333333,361.79,18.7333333333333,0.446666666666667,2.34333333333333,0.816666666666667,1108.30333333333,108.293333333333,1193.13333333333,1216.59666666667,40.9425709866667,-7.74214005566667,1.48126510933333,0.567350638,0.087095385,37.5328916333333,-6.8768162535,0.716031513833333,-0.122372211833333,0.035220586,35.7079581166667,-6.192695319,0.507485732333333,0.266568626666667,0.0246185386666667,35.0626139533333,-6.35656211333333,0.840575499,-0.264904799,0.019846,9.60919065330733,31.8760984566253,265.639650699255,127.112117024435,0.347246238447467,0.603883864517783,3.75746836133207,3.0023922093785,0.0204731437531,0.029777217696,0.179542686517667,0.0719961194031,41.4852891099327,0.95113010296525,0.0502503614491,392.75176772369,6.75986057071057,0.251538805920767,434.237056833623,7.71099067367582,0.301789167369867,0.33263976640745,0.343455344843337,0.676095111250787,0.00833106639345726,0.0010147238370076,0.00170440931585812,0.839708932222222,0.0573110945555556,2.7,0.39,3.53970893222222,0.447311094555556,17.5053601980526,"+F+A"
"YM2D","2","D",3,1,"high","yes",700.651515151515,0.0274798410807311,70065.1515151515,2.74798410807311,2806791.66666667,107.85,3.25743604832702,210.63986013986,800,6.97547886042712e-06,0.180307177774692,0.00167889670594764,116.666666666667,182.196666666667,104.97,14.8566666666667,15.9433333333333,31.0166666666667,6.06333333333333,287.166666666667,224.516666666667,403.833333333333,511.683333333333,41.5089005723333,-9.95448957406667,1.64949374593333,0.8131317552,0.132479480333333,40.9584160733333,-10.035003468,0.905804889333333,1.03952885866667,0.068343279,40.0588052733333,-8.809634414,0.481680709333333,1.364378639,0.103215131666667,39.51247268,-8.198972416,0.830219138666667,0.750709832,0.0474815783333333,44.880667917144,47.9963044850653,73.2777450114343,41.2546422712973,1.81665264279614,1.09457402111613,0.867981102612933,0.866773876268167,0.144139720116233,0.0823828010628,0.142486558748867,0.0479306547159,92.8769724022094,2.91122666391228,0.226522521179033,114.532387282732,1.7347549788811,0.190417213464767,207.409359684941,4.64598164279338,0.4169397346438,1.14479229743038,1.29864805676499,2.44344035419537,0.0113462152558523,0.0156454821954987,0.0137334886359711,0.839708932222222,0.0573110945555556,2.7,0.39,3.53970893222222,0.447311094555556,17.5053601980526,"+F+A"
"YM2D","2","D",3,20,"high","yes",262.044101731602,0.0129891072242966,26204.4101731602,1.29891072242966,1013416.66666667,49.1833333333333,1.97157235309368,55.8110119047619,1366.66666666667,5.05156469274503e-06,0.102294696061339,0.000130246699760549,83.4966666666667,421.043333333333,220.586666666667,27.7133333333333,2.13333333333333,5.84333333333333,1.06666666666667,641.63,132.68,725.126666666667,774.31,41.577922,-7.920400407,1.555633627,0.100783408333333,0.061064247,40.0168829166667,-7.28973197466667,0.863966314333333,0.566647458333333,0.049042974,37.4230903466667,-7.11434204233333,0.551271116,1.11979193466667,0.0250124799166667,39.8758885533333,-6.52718138533333,0.981529345333333,0.225126424333333,0.018169407,20.5180669607947,33.4015305867973,157.453073815494,87.9408743600507,0.762663473539533,0.732489442798,2.32166079510047,2.15859634655873,0.0299292362222333,0.0400402050448333,0.105479622413992,0.0400725312964,53.919597547592,1.49515291633753,0.0699694412670667,245.393948175545,4.4802571416592,0.145552153710392,299.313545723137,5.97541005799673,0.215521594977458,0.540742133453706,0.754563093216162,1.29530522666987,0.01081660822106,0.00307983063836116,0.00433435120810818,0.839708932222222,0.0573110945555556,2.7,0.39,3.53970893222222,0.447311094555556,17.5053601980526,"+F+A"
"YM3A","3","A",1,1,"low","no",800.43253968254,0.0338660562858701,80043.253968254,3.38660562858701,3048550,129.37,2.13875238078183,129.988839804697,1600,4.81634362240508e-06,0.112359900928724,0.00210101415742393,235.463333333333,490.616666666667,262.203333333333,34.8766666666667,1.61333333333333,6.35666666666667,0.85,752.82,364.833333333333,988.283333333333,1117.65333333333,41.3439569711111,-9.55502546544444,1.47112878655556,0.337834988888889,0.086400167,36.22190487,-8.84850606066667,0.776472971666667,0.527866350666667,0.069880067,33.9829576133333,-8.55115001566667,0.533056287,0.423239089,0.06422649,33.9540892966667,-7.85666064933333,0.773145319,0.652875546333333,0.029733464,53.7458954127428,85.1470361474713,168.192714701756,88.0790649262427,1.92000053451902,1.82518642400803,2.63774434872993,2.03236627909213,0.1101569795924,0.169025304941833,0.312951780261933,0.0773958895374667,138.892931560214,3.74518695852706,0.279182284534233,256.271779627998,4.67011062782207,0.3903476697994,395.164711188212,8.41529758634912,0.669529954333633,1.40942342609121,0.724122959047076,2.13354638513829,0.0102207963434295,0.0031968437468719,0.00564647160128058,0.291154224444444,0.0294868968888889,0,0,0.291154224444444,0.0294868968888889,21.8427439265216,"-F-A"
"YM3A","3","A",1,20,"low","no",230.775568181818,0.0126220993407351,23077.5568181818,1.26220993407351,1133825,62.0866666666667,1.64048277248745,79.5128205128205,1100,8.56226638435517e-06,0.157909400186327,6.67634737035368e-05,118.49,531.95,286.576666666667,26.31,0.4,4.51333333333333,1.65333333333333,818.526666666667,180.576666666667,937.016666666667,999.103333333333,40.6443666,-7.45200647866667,1.481681738,0.584349393333333,0.0698244173333333,38.1298033266667,-6.944681445,0.736919105,0.214988870333333,0.036228692,34.55012888,-6.702995647,0.581547843333333,0.488993319,0.0279354733333333,35.9283420166667,-6.402789484,0.921171759,0.024538865,0.0194767796666667,25.1749820880323,44.9737520775907,182.693936456496,103.443754721152,0.921879503601333,0.8773611906499,3.06176020098373,2.5298807677357,0.0400815306122,0.0397548660881,0.151137808538933,0.0558538728443667,70.148734165623,1.79924069425123,0.0798363967003,286.137691177648,5.59164096871943,0.2069916813833,356.286425343271,7.39088166297067,0.2868280780836,0.513072308972889,0.576297540880216,1.08936984985311,0.00772519909643511,0.00223008024819046,0.00324121943984496,0.291154224444444,0.0294868968888889,0,0,0.291154224444444,0.0294868968888889,21.8427439265216,"-F-A"
"YM3A","3","A",2,1,"low","no",411.256944444444,0.0182891998766998,41125.6944444444,1.82891998766998,1736058.33333333,76.7233333333333,1.95063040588821,95.2929487179487,1366.66666666667,5.54900363649101e-06,0.126387030018463,0.00193468126085805,139.396666666667,564.393333333333,294.08,16.8333333333333,0.99,1.15,1.25,858.473333333333,216.12,997.87,1074.59333333333,41.2723527433333,-8.520519306,1.511262704,-0.361743488,0.084102054,37.7338897833333,-7.652495462,0.772051075,-0.246680491833333,0.0432491756666667,35.254124,-6.94272933266667,0.504336546333333,0.303909314333333,0.0255647413333333,37.41314736,-6.452397019,0.820863321,-0.0947277576666667,0.0218142163333333,31.6583628469003,52.5951684298763,200.153551023933,109.899069112808,1.15642213434533,1.07687715283743,2.8237337396966,2.41200380889813,0.0641187384015333,0.0600643466852333,0.1431322604952,0.0641005908998333,84.2535312767767,2.23329928718277,0.124183085086767,310.052620136741,5.23573754859473,0.207232851395033,394.306151413518,7.4690368357775,0.3314159364818,0.75427363696225,0.701285214199007,1.45555885116126,0.00893013141239363,0.00236657872977876,0.00378913232903613,0.291154224444444,0.0294868968888889,0,0,0.291154224444444,0.0294868968888889,21.8427439265216,"-F-A"
"YM3A","3","A",2,20,"low","no",267.614197530864,0.0141108828432768,26761.4197530864,1.41108828432768,1120058.33333333,57.7633333333333,1.52179051424561,68.5223776223776,1433.33333333333,6.45296106949122e-06,0.125000885817869,0.000128681670125595,112.173333333333,614,253.98,28.3866666666667,0.283333333333333,1.28333333333333,0.8,867.98,169.936666666667,980.153333333333,1037.91666666667,41.12603674,-7.39384832333333,1.491362259,-0.557324411666667,0.0790687046666667,37.2682675366667,-7.59878606833333,0.770998841666667,-0.464432355,0.045609318,37.2826447433333,-7.05724015066667,0.555842906333333,0.597833804333333,0.0336439496666667,35.8895586866667,-6.35119845066667,0.824698032666667,-0.04681497,0.021964864,23.709098333473,41.8394649410063,226.565699046622,90.9943887516367,0.853399223884667,0.862812453104233,3.41306820554213,2.08515177453993,0.0456394930633333,0.0511947734821,0.193062074368967,0.0554916031680667,65.5485632744793,1.7162116769889,0.0968342665454333,317.560087798258,5.49821998008207,0.248553677537033,383.108651072738,7.21443165707097,0.345387944082467,0.580035037678606,0.567320733412944,1.14735577109155,0.00888872314584838,0.00202075605132983,0.00321634080052222,0.291154224444444,0.0294868968888889,0,0,0.291154224444444,0.0294868968888889,21.8427439265216,"-F-A"
"YM3A","3","A",3,1,"low","no",306.729166666667,0.0127018525397349,30672.9166666667,1.27018525397349,1230441.66666667,53.01,1.82017081944317,82.9929255793226,1366.66666666667,2.44982242783552e-06,0.0565149889604712,0.00182295067886821,130.036666666667,652.916666666667,275.923333333333,25.4766666666667,0.216666666666667,0,0.02,928.84,183.046666666667,1058.87666666667,1111.88666666667,41.8288890233333,-8.46687012933333,1.524421706,0.419757017666667,0.068463914,39.6699212466667,-7.868857226,0.815442897,0.63672874,0.0341121846666667,36.1689726966667,-6.953760797,0.610649166333333,0.767830488666667,0.0307518826666667,38.64657181,-6.532066468,0.911999763666667,0.566807807333333,0.021026956,22.2562580586423,51.562824761866,235.964515633457,106.405853880985,0.806010844688467,1.06776649115353,3.9757236968524,2.51399251812477,0.0366440004882667,0.0472874112861,0.200181167972833,0.0577263131557667,73.8190828205083,1.873777335842,0.0839314117743667,342.370369514443,6.48971621497717,0.2579074811286,416.189452334951,8.36349355081917,0.341838892902967,0.532605695379157,0.671462160997781,1.20406785637694,0.00724459772812665,0.00196922988253593,0.00288104352290284,0.291154224444444,0.0294868968888889,0,0,0.291154224444444,0.0294868968888889,21.8427439265216,"-F-A"
"YM3A","3","A",3,20,"low","no",230.324652777778,0.0113514588473275,23032.4652777778,1.13514588473275,1022183.33333333,50.5466666666667,2.1130038556344,100.698148148148,766.666666666667,3.79824287578574e-06,0.0755289890697554,2.62116327226023e-05,89.0333333333333,357.45,131.716666666667,12.44,2.45333333333333,9.18,3.32,489.166666666667,139.58,578.2,628.746666666667,42.0644510333333,-7.38241926066667,1.561546574,0.757577403,0.059641034,40.2080235533333,-6.85587266866667,0.889054860333333,0.67827301,0.043273656,37.8610468466667,-6.45827819766667,0.602166560333333,0.767972114666667,0.0185888323333333,38.35222499,-5.96672483433333,0.993312004333333,0.330107598,0.0189216223333333,21.3073260581837,35.8801339908893,135.181739730995,50.5895344001363,0.795627789757167,0.793453773635933,2.17284996405083,1.30836784713967,0.0301066460252333,0.0373855120692,0.0667820496957667,0.0250699500053333,57.187460049073,1.5890815633931,0.0674921580944333,185.771274131132,3.4812178111905,0.0918519997011,242.958734180205,5.0702993745836,0.159344157795533,0.480487121795398,0.802578363629915,1.28306548542531,0.00817226676304792,0.00436757413125204,0.00531078056071863,0.291154224444444,0.0294868968888889,0,0,0.291154224444444,0.0294868968888889,21.8427439265216,"-F-A"
"YM3B","3","B",1,1,"high","no",1577.26066468254,0.0553244889078447,157726.066468254,5.53244889078447,5227350,188.75,2.01165239588061,206.025106837607,1400,5.03042682414468e-06,0.139637724214178,0.000403147027363372,325,558.916666666667,271.513333333333,41.2133333333333,9.44333333333333,13.4966666666667,2.44666666666667,830.43,513.75,1155.43,1344.18,41.2594298966667,-10.7585604266667,1.72715520266667,0.475593038,0.123687830333333,36.7689879666667,-9.22028344066667,0.870293266666667,0.871981337666667,0.0787896286666667,35.8972766566667,-8.43457854333333,0.583049290333333,1.01261668266667,0.110760000333333,34.9947947733333,-7.769067396,0.836019764333333,0.428334573,0.041188152,77.6782122181397,118.730169735724,201.841023314065,94.4099312754213,3.25405057969787,2.79461519214237,3.23046914960947,2.29045173627193,0.232683626836833,0.248856304779233,0.620147225610067,0.1096229250108,196.408381953864,6.04866577184023,0.481539931616067,296.250954589486,5.5209208858814,0.729770150620867,492.65933654335,11.5695866577216,1.21131008223693,2.27899304340552,0.716336529397135,2.99532957280265,0.0117199029032585,0.00286130160788684,0.00649710638561158,0.740953239555556,0.0503234496666667,0,0,0.740953239555556,0.0503234496666667,32.571185545044,"+F-A"
"YM3B","3","B",1,20,"high","no",208.277777777778,0.00952676451645023,20827.7777777778,0.952676451645023,1038016.66666667,47.6733333333333,1.61189898760991,80.6970085470086,1266.66666666667,8.69698643052008e-06,0.189626474554843,6.01398309431312e-05,120.896666666667,544.053333333333,304.413333333333,17.5566666666667,1.73,11.7766666666667,1.64333333333333,848.466666666667,168.57,969.363333333333,1017.03666666667,41.4011817233333,-8.08861312933333,1.31693924666667,-0.498456064666667,0.0903677256666667,37.3289885666667,-7.88563600366667,0.684992086,-0.832317022,0.058178324,35.6420057333333,-7.660150758,0.469341776333333,-0.173353237,0.0390099683333333,33.9329507766667,-6.93178712766667,0.712950079333333,-0.255554571666667,0.023234788,19.7102137345517,44.96648117315,193.783516217849,102.152523972637,0.626377934422033,0.822510212847533,2.56449742229547,2.15036126078733,0.0440996883434333,0.0705400961934667,0.212208913623933,0.0668940535798,64.6766949077017,1.44888814726957,0.1146397845369,295.936040190487,4.7148586830828,0.279102967203733,360.612735098188,6.16374683035237,0.393742751740633,0.394118672221746,0.566189910628644,0.96030858285039,0.00616721981148854,0.00204728944086351,0.00281251419333885,0.740953239555556,0.0503234496666667,0,0,0.740953239555556,0.0503234496666667,32.571185545044,"+F-A"
"YM3B","3","B",2,1,"high","no",544.981944444444,0.0226811773012609,54498.1944444444,2.26811773012609,1806570,77.79,2.46549953015964,120.457523957524,1066.66666666667,6.93376198221503e-06,0.161639637908459,0.000814493436346161,136.873333333333,387.976666666667,197.05,16.6033333333333,0.713333333333333,5.84,1.28666666666667,585.026666666667,214.663333333333,721.9,799.69,41.2405867566667,-8.06404605033333,1.613304683,0.296520208666667,0.106767812333333,38.2985174266667,-7.460517672,0.806948015666667,0.164638641,0.0535635956666667,37.70101628,-6.60195160466667,0.569059585,0.263541003333333,0.0395332886666667,37.10339239,-6.05864531266667,0.833706466333333,-0.063778719,0.027479224,31.997473677596,52.191124615934,144.942930432,72.5999450146157,1.23840401245447,1.08975363811757,2.13928994201737,1.62854898242617,0.0810815417417667,0.0739486806164333,0.1440290953531,0.0543795946536667,84.18859829353,2.32815765057203,0.1550302223582,217.542875446616,3.76783892444353,0.198408690006767,301.731473740146,6.09599657501557,0.353438912364967,0.936186352078649,0.928865601759702,1.86505195383835,0.0118058458152527,0.00451145244874114,0.00655693959675443,0.740953239555556,0.0503234496666667,0,0,0.740953239555556,0.0503234496666667,32.571185545044,"+F-A"
"YM3B","3","B",2,20,"high","no",161.828869047619,0.0081601220049748,16182.8869047619,0.81601220049748,682650,34.12,1.82327467741791,58.7318181818182,900,6.38594903457093e-06,0.127501087503753,0.000537353985524861,69.13,496.593333333333,225.093333333333,19.0966666666667,0.486666666666667,4.32333333333333,1.43666666666667,721.686666666667,103.25,790.816666666667,824.936666666667,40.8908956133333,-7.70520002333333,1.497706425,-0.356998023666667,0.0794876506666667,37.3498300766667,-7.51570444,0.717761471333333,-0.671202807,0.042006384,36.6736144066667,-7.07090906,0.535125137333333,-0.186132308,0.0242522206666667,36.1467043133333,-6.512541938,0.853766094666667,-0.63015838,0.0182540766666667,13.9571145671723,25.890091034279,183.744267641022,82.6462258607683,0.5111161581258,0.496062221198,2.73235458044527,1.93417495306563,0.0272695645162667,0.0301950921097333,0.127021029795467,0.0416419910925667,39.8472056014513,1.0071783793238,0.057464656626,266.39049350179,4.6665295335109,0.168663020888033,306.237699103241,5.6737079128347,0.226127677514033,0.333902080614376,0.661278560402587,0.995180641016963,0.00842330081783629,0.00278202639163166,0.00352487297103478,0.740953239555556,0.0503234496666667,0,0,0.740953239555556,0.0503234496666667,32.571185545044,"+F-A"
"YM3B","3","B",3,1,"high","no",1564.75079365079,0.0512342202196963,156475.079365079,5.12342202196963,5205475,172.006666666667,1.9549172559032,207.324908424908,1333.33333333333,3.88343000920274e-06,0.116073577937868,0.00161842194709218,267.053333333333,562.483333333333,300.603333333333,15.58,0,0,0.123333333333333,863.086666666667,439.06,1130.14,1302.14666666667,41.8954247733333,-10.6512734463333,1.788845755,1.06671174133333,0.118754691333333,39.32201228,-9.34018229166667,0.927386317333333,1.337618858,0.071387913,36.0275843233333,-7.519199604,0.696738176666667,0.575547923666667,0.05305463775,38.6568122466667,-7.73761226733333,0.87806113,0.632694839666667,0.0283229973333333,72.0670213455143,104.477546020146,204.369338949166,116.248594545772,3.0905798551924,2.48104311424963,3.79458790050843,2.63941525988967,0.209786951013367,0.196553227013267,0.272576176858792,0.0862991581501333,176.54456736566,5.57162296944203,0.406340178026633,320.617933494938,6.4340031603981,0.358875335008925,497.162500860598,12.0056261298401,0.765215513035558,2.14521313994396,0.720364841174383,2.86557798111834,0.012464201980136,0.00249475517378143,0.00598713219862272,0.740953239555556,0.0503234496666667,0,0,0.740953239555556,0.0503234496666667,32.571185545044,"+F-A"
"YM3B","3","B",3,20,"high","no",136.330439814815,0.0068917281383418,13633.0439814815,0.68917281383418,563366.666666667,28.4466666666667,1.71860031560425,64.0277777777778,500,2.52764652580353e-06,0.0503121359623479,0,49.8733333333333,537.743333333333,252.863333333333,25.91,0.08,0,0,790.606666666667,78.32,840.48,868.926666666667,41.4339410833333,-7.85472268033333,1.53568522433333,0.516952093333333,0.072536506,40.7659453833333,-6.814003267,0.840306859666667,0.437746523333333,0.0439020976666667,38.2968889611111,-6.71751682577778,0.539890389222222,0.401977620888889,0.0297917746666667,39.0604625466667,-6.71378044866667,0.875022018333333,0.0560270016666667,0.019359854,11.788613438606,20.3412013861767,205.156582657105,98.7759770410103,0.436736664970133,0.419105243071533,2.93844052835603,2.18829810978233,0.0206815008973333,0.0218520134140667,0.165737861430133,0.0497397365788333,32.1298148247827,0.855841908041667,0.0425335143114,303.932559698115,5.12673863813837,0.215477598008967,336.062374522898,5.98258054618003,0.258011112320367,0.285689738462092,0.663282278814711,0.948972017276803,0.00892392576399503,0.0022776833406102,0.00290904116771844,0.740953239555556,0.0503234496666667,0,0,0.740953239555556,0.0503234496666667,32.571185545044,"+F-A"
"YM3C","3","C",1,1,"low","yes",883.659722222222,0.0361327723502168,88365.9722222222,3.61327723502168,3889550,158.486666666667,2.81407198865816,193.195526695527,1033.33333333333,6.02572859381318e-06,0.148267187541403,0.000935012384875548,167.49,269.33,146.17,36.44,6.75,25.0266666666667,4.34666666666667,415.5,325.976666666667,582.99,741.476666666667,39.4174952166667,-10.2287647733333,1.54701147966667,0.859638916333333,0.149517725666667,36.8892838155556,-9.28328911433333,0.874899182888889,1.07761240522222,0.107198488083333,36.0990041866667,-8.78001208766667,0.628892364333333,1.521145937,0.235564202,35.54419986,-7.967963355,0.829289522333333,0.929050752666667,0.0608781566666667,62.381027593167,61.3078675004128,97.2970199649983,51.849382317555,2.44092868040943,1.45441675145928,1.69962489309463,1.20241267523093,0.246173619859333,0.181607509724767,0.652163411902133,0.0902400225474667,123.68889509358,3.89534543186871,0.4277811295841,149.146402282553,2.90203756832557,0.7424034344496,272.835297376133,6.79738300019428,1.1701845640337,1.42308849932162,1.01095210142024,2.43404060074186,0.0116964114078088,0.00708053957972292,0.00913158836155089,0.2340602905,0.028276043,2.7,0.39,2.9340602905,0.418276043,15.5174091910783,"-F+A"
"YM3C","3","C",1,20,"low","yes",194.106944444444,0.00989512613037277,19410.6944444444,0.989512613037277,638125,32.9966666666667,2.00863120709325,66.1296296296296,700,7.10519266430296e-06,0.1332274567086,0.000188757411505064,57.3266666666667,412.126666666667,155.556666666667,47.4933333333333,1.83,6.24,2.09,567.683333333333,90.3233333333333,625.01,658.006666666667,40.4055847333333,-7.86811067166667,1.40746142833333,1.09244548833333,0.075749746,38.5098197866667,-7.07527773833333,0.749492657666667,0.388525021333333,0.06023183,35.3233706166667,-6.81375452833333,0.539965947,0.660499807666667,0.03330459275,35.29422485,-6.27583005,0.914593813666667,-0.190267092,0.0233074613333333,13.3171561000217,22.2074243602467,144.31082469878,54.9466276797263,0.475003094839467,0.431607019943633,2.2040228971172,1.42730048065183,0.0263943999423333,0.0353360956236667,0.137334947162275,0.0365478868568667,35.5245804602683,0.9066101147831,0.061730495566,199.257452378506,3.63132337776903,0.173882834019142,234.782032838775,4.53793349255213,0.235613329585142,0.399092100200449,0.710390362768488,1.10948246296894,0.0102401141133217,0.00378313495514851,0.00487170428041963,0.2340602905,0.028276043,2.7,0.39,2.9340602905,0.418276043,15.5174091910783,"-F+A"
"YM3C","3","C",2,1,"low","yes",848.980008417508,0.0336455498766541,84898.0008417509,3.36455498766541,3800508.33333333,156.113333333333,2.30591027475951,146.109126984127,1700,7.96654801836673e-06,0.194426233296573,0.00104858776878622,181.25,476.33,192.41,28.0633333333333,1.02,4.47666666666667,0.836666666666667,668.74,337.363333333333,849.99,1006.10333333333,40.6086085366667,-9.94337019233333,1.47585247233333,0.782591342,0.145786201666667,35.7073631966667,-9.93461062766667,0.817915505333333,0.668730508666667,0.0775186363333333,35.5679041866667,-8.511339132,0.449291127333333,0.853885979,0.0645670016666667,34.1554107433333,-8.208590253,0.782747474,0.320986850333333,0.0393391883333333,63.274638561978,64.529758591388,169.779699779459,65.795392893712,2.29284841051203,1.45903512031353,2.14901325030837,1.5073931743248,0.2303104763454,0.138268923788133,0.319782988590633,0.0758639809792,127.804397153366,3.75188353082557,0.368579400133533,235.575092673171,3.65640642463317,0.395646969569833,363.379489826537,7.40828995545873,0.764226369703367,1.36418573956293,0.809802890503648,2.17398863006658,0.010916531325253,0.00353966166491425,0.00609867935741562,0.2340602905,0.028276043,2.7,0.39,2.9340602905,0.418276043,15.5174091910783,"-F+A"
"YM3C","3","C",2,20,"low","yes",224.655555555556,0.0103539237857857,22465.5555555556,1.03539237857857,965200,44.72,1.8406970418203,72.3496133496133,866.666666666667,8.64599949686785e-06,0.187246158165732,0.000294724432655467,106.596666666667,351.88,264.223333333333,11.28,1.26333333333333,9.57333333333333,2.02666666666667,616.103333333333,151.316666666667,722.7,767.42,41.6326389966667,-7.64550229266667,1.601714894,-0.410553978333333,0.073173057,37.8812243066667,-7.503921781,0.788329773333333,-0.403226796666667,0.0363459006666667,35.47735102,-7.224410924,0.627613256,-0.296375603,0.0473434083333333,35.5026161333333,-6.51876056333333,0.854256268666667,-0.58165133,0.022810324,18.596945346522,40.3094700553133,126.067689944333,94.0495333458117,0.722653926987933,0.823288985338133,2.18368983146533,2.2349899400797,0.0321994933720667,0.0386539120084667,0.169232658025133,0.0586914388429667,58.9064154018353,1.54594291232607,0.0708534053805333,220.117223290145,4.41867977154503,0.2279240968681,279.02363869198,5.9646226838711,0.298777502248633,0.430303169126863,0.652252923889187,1.08255609301605,0.00743259659719301,0.00367282809946211,0.00436988055924904,0.2340602905,0.028276043,2.7,0.39,2.9340602905,0.418276043,15.5174091910783,"-F+A"
"YM3C","3","C",3,1,"low","yes",667.716666666667,0.0247601949409274,66771.6666666667,2.47601949409274,2376383.33333333,89.37,2.05610525740893,142.816666666667,933.333333333333,6.79914612576899e-06,0.18109229616356,0.00412988719514126,110.383333333333,585.333333333333,215.263333333333,39.36,0,0.843333333333333,0.16,800.596666666667,199.753333333333,910.98,1000.35,41.6128367,-8.64813930083333,1.724844294,1.39112104566667,0.158213658,39.9693068366667,-8.303708944,0.999200741666667,1.33593806633333,0.0903782653333333,37.2801219966667,-7.11592562055556,0.527715759444444,1.08269879077778,0.0784422096666667,38.5247153933333,-6.81823968666667,0.953962126,0.743627088666667,0.0369121096666667,37.593484432266,44.1574878595443,218.611629307861,82.827660580598,1.5247486896132,1.0781177291356,3.20750584823658,2.0530632167527,0.142928109878,0.0913635803195,0.4381205330893,0.0795727492570667,81.7509722918103,2.6028664187488,0.2342916901975,301.439289888459,5.26056906498928,0.517693282346367,383.19026218027,7.86343548373808,0.751984972543867,1.0410848232262,0.774252748710545,1.81533757193674,0.0120222604981506,0.00288422683741954,0.00488192162170875,0.2340602905,0.028276043,2.7,0.39,2.9340602905,0.418276043,15.5174091910783,"-F+A"
