Days,CoreID,ShootID,BladeID,Reef,Transect,Distance,Core,Species,Shoot,Flower?,Blade,Blade_Tin,Growth,Length,Bitten,Width,Epiphyte_Tin,Blade_dry_weight,Epiphyte_dry_weight,Bites
12,YM2B_2_20_2,YM2B_2_20_2_14,YM2B_2_20_2_14_3,YM2B,2,20,2,Thalassia,14,,3,1882,,48,,4,1853,0.017,0.0012,0
12,YM2B_2_20_2,YM2B_2_20_2_15,YM2B_2_20_2_15_1,YM2B,2,20,2,Thalassia,15,,1,1007,,55,,6,1234,0.0366,0.0098,0
12,YM2B_2_20_2,YM2B_2_20_2_15,YM2B_2_20_2_15_2,YM2B,2,20,2,Thalassia,15,,2,1007,,59,,6,1234,0.0366,0.0098,0
12,YM2B_2_20_2,YM2B_2_20_2_15,YM2B_2_20_2_15_3,YM2B,2,20,2,Thalassia,15,,3,1007,,13,,6,1234,0.0366,0.0098,0
12,YM2B_2_20_2,YM2B_2_20_2_16,YM2B_2_20_2_16_1,YM2B,2,20,2,Thalassia,16,,1,890,,37,y,6,1219,0.0087,0.0003,0
12,YM2B_2_20_2,YM2B_2_20_2_17,YM2B_2_20_2_17_1,YM2B,2,20,2,Thalassia,17,,1,1076,,10,y,4,1839,0.0017,0.0006,0
12,YM2B_2_20_2,YM2B_2_20_2_F,YM2B_2_20_2_F_1,YM2B,2,20,2,Thalassia,F,,1,1375,,51,y,8,1098,0.0549,0.0063,0
12,YM2B_2_20_2,YM2B_2_20_2_F,YM2B_2_20_2_F_2,YM2B,2,20,2,Thalassia,F,,2,1375,,77,,6,1098,0.0549,0.0063,0
12,YM2B_2_20_2,YM2B_2_20_2_F,YM2B_2_20_2_F_3,YM2B,2,20,2,Thalassia,F,,3,1375,,37,,4,1098,0.0549,0.0063,0
12,YM2B_2_20_2,YM2B_2_20_2_F,YM2B_2_20_2_F_4,YM2B,2,20,2,Thalassia,F,,4,1375,,33,,4,1098,0.0549,0.0063,0
12,YM2B_2_20_2,YM2B_2_20_2_F,YM2B_2_20_2_F_5,YM2B,2,20,2,Thalassia,F,,5,1375,,14.5,,8,1098,0.0549,0.0063,0
12,YM2B_2_20_2,YM2B_2_20_2_F,YM2B_2_20_2_F_6,YM2B,2,20,2,Thalassia,F,,6,1375,,8,,6,1098,0.0549,0.0063,0
11,YM3D_2_20_2,YM3D_2_20_2_1,YM3D_2_20_2_1_1,YM3D,2,20,2,Thalassia,1,,1,3174,0,90,,6,204,0.0409,0.0014,0
11,YM3D_2_20_2,YM3D_2_20_2_1,YM3D_2_20_2_1_2,YM3D,2,20,2,Thalassia,1,,2,3174,36,66,,6,204,0.0409,0.0014,0
11,YM3D_2_20_2,YM3D_2_20_2_2,YM3D_2_20_2_2_1,YM3D,2,20,2,Thalassia,2,,1,3160,0,55,,5.5,466,0.0287,0.0013,0
11,YM3D_2_20_2,YM3D_2_20_2_2,YM3D_2_20_2_2_2,YM3D,2,20,2,Thalassia,2,,2,3160,22,47,,5,466,0.0287,0.0013,0
11,YM3D_2_20_2,YM3D_2_20_2_2,YM3D_2_20_2_2_3,YM3D,2,20,2,Thalassia,2,,3,3160,5,5,,5,466,0.0287,0.0013,0
11,YM3D_2_20_2,YM3D_2_20_2_3,YM3D_2_20_2_3_1,YM3D,2,20,2,Thalassia,3,,1,3133,0,81.5,,7,688,0.0707,0.0041,0
11,YM3D_2_20_2,YM3D_2_20_2_3,YM3D_2_20_2_3_2,YM3D,2,20,2,Thalassia,3,,2,3133,21,78,,7.5,688,0.0707,0.0041,0
11,YM3D_2_20_2,YM3D_2_20_2_3,YM3D_2_20_2_3_3,YM3D,2,20,2,Thalassia,3,,3,3133,33,36.5,,7.5,688,0.0707,0.0041,0
11,YM3D_2_20_2,YM3D_2_20_2_4,YM3D_2_20_2_4_1,YM3D,2,20,2,Thalassia,4,,1,3204,2,77,,5,755,0.0327,0.0013,1
11,YM3D_2_20_2,YM3D_2_20_2_4,YM3D_2_20_2_4_2,YM3D,2,20,2,Thalassia,4,,2,3204,29,58,,5,755,0.0327,0.0013,1
11,YM3D_2_20_2,YM3D_2_20_2_5,YM3D_2_20_2_5_1,YM3D,2,20,2,Thalassia,5,,1,3171,,116,,7.5,813,0.1206,0.0097,0
11,YM3D_2_20_2,YM3D_2_20_2_5,YM3D_2_20_2_5_2,YM3D,2,20,2,Thalassia,5,,2,3171,,112,,8,813,0.1206,0.0097,0
11,YM3D_2_20_2,YM3D_2_20_2_5,YM3D_2_20_2_5_3,YM3D,2,20,2,Thalassia,5,,3,3171,,62,,7.5,813,0.1206,0.0097,0
11,YM3D_2_20_2,YM3D_2_20_2_6,YM3D_2_20_2_6_1,YM3D,2,20,2,Thalassia,6,,1,3095,,11,,5,536,0.0437,0.0076,0
11,YM3D_2_20_2,YM3D_2_20_2_6,YM3D_2_20_2_6_2,YM3D,2,20,2,Thalassia,6,,2,3095,,55,,4.5,536,0.0437,0.0076,0
11,YM3D_2_20_2,YM3D_2_20_2_6,YM3D_2_20_2_6_3,YM3D,2,20,2,Thalassia,6,,3,3095,,61,,4.5,536,0.0437,0.0076,0
11,YM3D_2_20_2,YM3D_2_20_2_6,YM3D_2_20_2_6_4,YM3D,2,20,2,Thalassia,6,,4,3095,,63,,4.5,536,0.0437,0.0076,0
11,YM3D_2_20_2,YM3D_2_20_2_7,YM3D_2_20_2_7_1,YM3D,2,20,2,Thalassia,7,,1,3021,,64.5,,5,326,0.0143,0.001,0
11,YM3D_2_20_2,YM3D_2_20_2_8,YM3D_2_20_2_8_1,YM3D,2,20,2,Thalassia,8,,1,3193,,44,,5,292,0.0333,0.0044,0
11,YM3D_2_20_2,YM3D_2_20_2_8,YM3D_2_20_2_8_2,YM3D,2,20,2,Thalassia,8,,2,3193,,48,,5,292,0.0333,0.0044,0
11,YM3D_2_20_2,YM3D_2_20_2_8,YM3D_2_20_2_8_3,YM3D,2,20,2,Thalassia,8,,3,3193,,52.5,,5,292,0.0333,0.0044,0
11,YM3D_2_20_2,YM3D_2_20_2_9,YM3D_2_20_2_9_1,YM3D,2,20,2,Thalassia,9,,1,3198,3,3,,5,87,0.0479,0.001,0
11,YM3D_2_20_2,YM3D_2_20_2_9,YM3D_2_20_2_9_2,YM3D,2,20,2,Thalassia,9,,2,3198,1,55,,6,87,0.0479,0.001,0
11,YM3D_2_20_2,YM3D_2_20_2_9,YM3D_2_20_2_9_3,YM3D,2,20,2,Thalassia,9,,3,3198,11,70,,6,87,0.0479,0.001,0
11,YM3D_2_20_2,YM3D_2_20_2_9,YM3D_2_20_2_9_4,YM3D,2,20,2,Thalassia,9,,4,3198,37,56.5,,6,87,0.0479,0.001,0
11,YM3D_2_20_2,YM3D_2_20_2_10,YM3D_2_20_2_10_1,YM3D,2,20,2,Thalassia,10,,1,3143,,47,,5,496,0.0237,0.0015,0
11,YM3D_2_20_2,YM3D_2_20_2_10,YM3D_2_20_2_10_2,YM3D,2,20,2,Thalassia,10,,2,3143,,16,,5,496,0.0237,0.0015,0
11,YM3D_2_20_2,YM3D_2_20_2_10,YM3D_2_20_2_10_3,YM3D,2,20,2,Thalassia,10,,3,3143,,49,,5.5,496,0.0237,0.0015,0
11,YM3D_2_20_2,YM3D_2_20_2_11,YM3D_2_20_2_11_1,YM3D,2,20,2,Thalassia,11,,1,3161,,9,,4.5,620,0.0076,0.0011,0
11,YM3D_2_20_2,YM3D_2_20_2_11,YM3D_2_20_2_11_2,YM3D,2,20,2,Thalassia,11,,2,3161,,30,,5,620,0.0076,0.0011,0
11,YM3D_2_20_2,YM3D_2_20_2_12,YM3D_2_20_2_12_1,YM3D,2,20,2,Thalassia,12,,1,1176,,18.5,,4,no epiphytes ,0.0028,,0
11,YM3D_2_20_2,YM3D_2_20_2_F,YM3D_2_20_2_F_1,YM3D,2,20,2,Thalassia,F,,1,1093,,55,,5,441,0.0273,0.003,0
11,YM3D_2_20_2,YM3D_2_20_2_F,YM3D_2_20_2_F_2,YM3D,2,20,2,Thalassia,F,,2,1093,,40.5,,4,441,0.0273,0.003,0
11,YM3D_2_20_2,YM3D_2_20_2_F,YM3D_2_20_2_F_3,YM3D,2,20,2,Thalassia,F,,3,1093,,20,,5,441,0.0273,0.003,0
11,YM3D_2_20_2,YM3D_2_20_2_F,YM3D_2_20_2_F_4,YM3D,2,20,2,Thalassia,F,,4,1093,,9,,5,441,0.0273,0.003,0
12,YM4A_2_20_3,YM4A_2_20_3_1,YM4A_2_20_3_1_1,YM4A,2,20,3,Thalassia,1,,1,1224,0,37,y,5.5,429,0.0425,0.0026,1
12,YM4A_2_20_3,YM4A_2_20_3_1,YM4A_2_20_3_1_2,YM4A,2,20,3,Thalassia,1,,2,1224,31,112,,5,429,0.0425,0.0026,1
12,YM4A_2_20_3,YM4A_2_20_3_1,YM4A_2_20_3_1_3,YM4A,2,20,3,Thalassia,1,,3,1224,20.5,20.5,,5,429,0.0425,0.0026,1
12,YM4A_2_20_3,YM4A_2_20_3_2,YM4A_2_20_3_2_1,YM4A,2,20,3,Thalassia,2,,1,1370,0,147,,8,243,0.1083,0.0156,0
12,YM4A_2_20_3,YM4A_2_20_3_2,YM4A_2_20_3_2_2,YM4A,2,20,3,Thalassia,2,,2,1370,50,129,,8,243,0.1083,0.0156,0
12,YM4A_2_20_3,YM4A_2_20_3_3,YM4A_2_20_3_3_1,YM4A,2,20,3,Thalassia,3,y,1,1950,0,106,,7.5,152,0.1095,0.0201,0
12,YM4A_2_20_3,YM4A_2_20_3_3,YM4A_2_20_3_3_2,YM4A,2,20,3,Thalassia,3,y,2,1950,0,97.5,,7,152,0.1095,0.0201,0
12,YM4A_2_20_3,YM4A_2_20_3_3,YM4A_2_20_3_3_3,YM4A,2,20,3,Thalassia,3,y,3,1950,19,80,,7,152,0.1095,0.0201,0
12,YM4A_2_20_3,YM4A_2_20_3_3,YM4A_2_20_3_3_4,YM4A,2,20,3,Thalassia,3,y,4,1950,57,59,,6.5,152,0.1095,0.0201,0
12,YM4A_2_20_3,YM4A_2_20_3_4,YM4A_2_20_3_4_1,YM4A,2,20,3,Thalassia,4,y,1,860,0,101,,8.5,490,0.1396,0.0595,0
12,YM4A_2_20_3,YM4A_2_20_3_4,YM4A_2_20_3_4_2,YM4A,2,20,3,Thalassia,4,y,2,860,0,108,,8.5,490,0.1396,0.0595,0
12,YM4A_2_20_3,YM4A_2_20_3_4,YM4A_2_20_3_4_3,YM4A,2,20,3,Thalassia,4,y,3,860,1,88,,8,490,0.1396,0.0595,0
12,YM4A_2_20_3,YM4A_2_20_3_4,YM4A_2_20_3_4_4,YM4A,2,20,3,Thalassia,4,y,4,860,33,77,,8,490,0.1396,0.0595,0
12,YM4A_2_20_3,YM4A_2_20_3_4,YM4A_2_20_3_4_5,YM4A,2,20,3,Thalassia,4,y,5,860,38,38,,8.5,490,0.1396,0.0595,0
12,YM4A_2_20_3,YM4A_2_20_3_5,YM4A_2_20_3_5_1,YM4A,2,20,3,Thalassia,5,,1,1004,,97,,4,47,0.0172,0.0011,0
12,YM4A_2_20_3,YM4A_2_20_3_6,YM4A_2_20_3_6_1,YM4A,2,20,3,Thalassia,6,,1,1954,,137,,7.5,805,0.1435,0.0444,1
12,YM4A_2_20_3,YM4A_2_20_3_6,YM4A_2_20_3_6_2,YM4A,2,20,3,Thalassia,6,,2,1954,,159,,7.5,805,0.1435,0.0444,1
12,YM4A_2_20_3,YM4A_2_20_3_6,YM4A_2_20_3_6_3,YM4A,2,20,3,Thalassia,6,,3,1954,,131,y,7,805,0.1435,0.0444,1
12,YM4A_2_20_3,YM4A_2_20_3_6,YM4A_2_20_3_6_4,YM4A,2,20,3,Thalassia,6,,4,1954,,11.5,,7,805,0.1435,0.0444,1
12,YM4A_2_20_3,YM4A_2_20_3_7,YM4A_2_20_3_7_1,YM4A,2,20,3,Thalassia,7,,1,1956,,139,,8,542,0.0923,0.0102,0
12,YM4A_2_20_3,YM4A_2_20_3_7,YM4A_2_20_3_7_2,YM4A,2,20,3,Thalassia,7,,2,1956,,103,,7.5,542,0.0923,0.0102,0
12,YM4A_2_20_3,YM4A_2_20_3_8,YM4A_2_20_3_8_1,YM4A,2,20,3,Thalassia,8,,1,1337,,148,,6.5,383,0.0847,0.031,0
12,YM4A_2_20_3,YM4A_2_20_3_8,YM4A_2_20_3_8_2,YM4A,2,20,3,Thalassia,8,,2,1337,,141,,6,383,0.0847,0.031,0
12,YM4A_2_20_3,YM4A_2_20_3_8,YM4A_2_20_3_8_3,YM4A,2,20,3,Thalassia,8,,3,1337,,23,,6,383,0.0847,0.031,0
12,YM4A_2_20_3,YM4A_2_20_3_F,YM4A_2_20_3_F_1,YM4A,2,20,3,Thalassia,F,,1,1703,,170,,7,552,0.0776,0.0121,0
12,YM4A_2_20_3,YM4A_2_20_3_F,YM4A_2_20_3_F_2,YM4A,2,20,3,Thalassia,F,,2,1703,,96,,4,552,0.0776,0.0121,0
12,YM4A_2_20_3,YM4A_2_20_3_F,YM4A_2_20_3_F_3,YM4A,2,20,3,Thalassia,F,,3,1703,,11,,7,552,0.0776,0.0121,0
12,YM4D_2_20_3,YM4D_2_20_3_1,YM4D_2_20_3_1_1,YM4D,2,20,3,Thalassia,1,,1,1123,0,117,,6,824,0.0965,0.0169,1
12,YM4D_2_20_3,YM4D_2_20_3_1,YM4D_2_20_3_1_2,YM4D,2,20,3,Thalassia,1,,2,1123,16,131,,6,824,0.0965,0.0169,1
12,YM4D_2_20_3,YM4D_2_20_3_1,YM4D_2_20_3_1_3,YM4D,2,20,3,Thalassia,1,,3,1123,51,55,,6,824,0.0965,0.0169,1
12,YM4D_2_20_3,YM4D_2_20_3_2,YM4D_2_20_3_2_1,YM4D,2,20,3,Thalassia,2,,1,1913,0,128,,7,498,0.109,0.0221,0
12,YM4D_2_20_3,YM4D_2_20_3_2,YM4D_2_20_3_2_2,YM4D,2,20,3,Thalassia,2,,2,1913,14,127,,7,498,0.109,0.0221,0
12,YM4D_2_20_3,YM4D_2_20_3_2,YM4D_2_20_3_2_3,YM4D,2,20,3,Thalassia,2,,3,1913,54,81,,7,498,0.109,0.0221,0
12,YM4D_2_20_3,YM4D_2_20_3_3,YM4D_2_20_3_3_1,YM4D,2,20,3,Thalassia,3,,1,939,0,84.5,,7,71,0.0499,0.0051,0
12,YM4D_2_20_3,YM4D_2_20_3_3,YM4D_2_20_3_3_2,YM4D,2,20,3,Thalassia,3,,2,939,52,74,,6.5,71,0.0499,0.0051,0
12,YM4D_2_20_3,YM4D_2_20_3_3,YM4D_2_20_3_3_3,YM4D,2,20,3,Thalassia,3,,3,939,11,11,,6.5,71,0.0499,0.0051,0
12,YM4D_2_20_3,YM4D_2_20_3_4,YM4D_2_20_3_4_1,YM4D,2,20,3,Thalassia,4,y,1,1335,0,105,,7,323,0.1657,0.0317,0
12,YM4D_2_20_3,YM4D_2_20_3_4,YM4D_2_20_3_4_2,YM4D,2,20,3,Thalassia,4,y,2,1335,3,106,,7,323,0.1657,0.0317,0
12,YM4D_2_20_3,YM4D_2_20_3_4,YM4D_2_20_3_4_3,YM4D,2,20,3,Thalassia,4,y,3,1335,1,111,,7,323,0.1657,0.0317,0
12,YM4D_2_20_3,YM4D_2_20_3_4,YM4D_2_20_3_4_4,YM4D,2,20,3,Thalassia,4,y,4,1335,40,99,,7,323,0.1657,0.0317,0
12,YM4D_2_20_3,YM4D_2_20_3_4,YM4D_2_20_3_4_5,YM4D,2,20,3,Thalassia,4,y,5,1335,53,53,,7,323,0.1657,0.0317,0
12,YM4D_2_20_3,YM4D_2_20_3_5,YM4D_2_20_3_5_1,YM4D,2,20,3,Thalassia,5,,1,1297,0,122,,5,757,0.0666,0.009,0
12,YM4D_2_20_3,YM4D_2_20_3_5,YM4D_2_20_3_5_2,YM4D,2,20,3,Thalassia,5,,2,1297,26,120,,5,757,0.0666,0.009,0
12,YM4D_2_20_3,YM4D_2_20_3_5,YM4D_2_20_3_5_3,YM4D,2,20,3,Thalassia,5,,3,1297,34,34,,5,757,0.0666,0.009,0
12,YM4D_2_20_3,YM4D_2_20_3_6,YM4D_2_20_3_6_1,YM4D,2,20,3,Thalassia,6,,1,3065,0,91,,4,335,0.048,0.0106,0
12,YM4D_2_20_3,YM4D_2_20_3_6,YM4D_2_20_3_6_2,YM4D,2,20,3,Thalassia,6,,2,3065,23,103,,4,335,0.048,0.0106,0
12,YM4D_2_20_3,YM4D_2_20_3_6,YM4D_2_20_3_6_3,YM4D,2,20,3,Thalassia,6,,3,3065,48,48,,4,335,0.048,0.0106,0
12,YM4D_2_20_3,YM4D_2_20_3_7,YM4D_2_20_3_7_1,YM4D,2,20,3,Thalassia,7,,1,1303,0,91.5,,5,369,0.0854,0.0196,0
12,YM4D_2_20_3,YM4D_2_20_3_7,YM4D_2_20_3_7_2,YM4D,2,20,3,Thalassia,7,,2,1303,5,107,,5.5,369,0.0854,0.0196,0
12,YM4D_2_20_3,YM4D_2_20_3_7,YM4D_2_20_3_7_3,YM4D,2,20,3,Thalassia,7,,3,1303,45,97,,5.5,369,0.0854,0.0196,0
12,YM4D_2_20_3,YM4D_2_20_3_7,YM4D_2_20_3_7_4,YM4D,2,20,3,Thalassia,7,,4,1303,13,13,,5.5,369,0.0854,0.0196,0
12,YM4D_2_20_3,YM4D_2_20_3_8,YM4D_2_20_3_8_1,YM4D,2,20,3,Thalassia,8,y,1,1374,0,87,,6,371,0.069,0.012,0
12,YM4D_2_20_3,YM4D_2_20_3_8,YM4D_2_20_3_8_2,YM4D,2,20,3,Thalassia,8,y,2,1374,2,65,,6,371,0.069,0.012,0
12,YM4D_2_20_3,YM4D_2_20_3_8,YM4D_2_20_3_8_3,YM4D,2,20,3,Thalassia,8,y,3,1374,17,64,,6,371,0.069,0.012,0
12,YM4D_2_20_3,YM4D_2_20_3_8,YM4D_2_20_3_8_4,YM4D,2,20,3,Thalassia,8,y,4,1374,33,41,,5,371,0.069,0.012,0
12,YM4D_2_20_3,YM4D_2_20_3_9,YM4D_2_20_3_9_1,YM4D,2,20,3,Thalassia,9,,1,1390,,124,,6.5,753,0.0978,0.0224,0
12,YM4D_2_20_3,YM4D_2_20_3_9,YM4D_2_20_3_9_2,YM4D,2,20,3,Thalassia,9,,2,1390,,124,,6.5,753,0.0978,0.0224,0
12,YM4D_2_20_3,YM4D_2_20_3_9,YM4D_2_20_3_9_3,YM4D,2,20,3,Thalassia,9,,3,1390,,93.5,,6.5,753,0.0978,0.0224,0
12,YM4D_2_20_3,YM4D_2_20_3_10,YM4D_2_20_3_10_1,YM4D,2,20,3,Thalassia,10,,1,1309,,9,,5.5,394,0.0896,0.0116,0
12,YM4D_2_20_3,YM4D_2_20_3_10,YM4D_2_20_3_10_2,YM4D,2,20,3,Thalassia,10,,2,1309,,151,,6,394,0.0896,0.0116,0
12,YM4D_2_20_3,YM4D_2_20_3_10,YM4D_2_20_3_10_3,YM4D,2,20,3,Thalassia,10,,3,1309,,128,,6,394,0.0896,0.0116,0
12,YM4D_2_20_3,YM4D_2_20_3_11,YM4D_2_20_3_11_1,YM4D,2,20,3,Thalassia,11,,1,3170,,27,y,8,432,0.06,0.0168,0
12,YM4D_2_20_3,YM4D_2_20_3_11,YM4D_2_20_3_11_2,YM4D,2,20,3,Thalassia,11,,2,3170,,23,y,7.5,432,0.06,0.0168,0
12,YM4D_2_20_3,YM4D_2_20_3_11,YM4D_2_20_3_11_3,YM4D,2,20,3,Thalassia,11,,3,3170,,117,,7,432,0.06,0.0168,0
12,YM4D_2_20_3,YM4D_2_20_3_12,YM4D_2_20_3_12_1,YM4D,2,20,3,Thalassia,12,,1,1270,,128,,5,662,0.0736,0.0228,0
12,YM4D_2_20_3,YM4D_2_20_3_12,YM4D_2_20_3_12_2,YM4D,2,20,3,Thalassia,12,,2,1270,,135.5,,5,662,0.0736,0.0228,0
12,YM4D_2_20_3,YM4D_2_20_3_12,YM4D_2_20_3_12_3,YM4D,2,20,3,Thalassia,12,,3,1270,,60,,5,662,0.0736,0.0228,0
12,YM4D_2_20_3,YM4D_2_20_3_13,YM4D_2_20_3_13_1,YM4D,2,20,3,Thalassia,13,,1,1170,0,94,,5,242,0.0446,0.0051,0
12,YM4D_2_20_3,YM4D_2_20_3_13,YM4D_2_20_3_13_2,YM4D,2,20,3,Thalassia,13,,2,1170,19,90,,5,242,0.0446,0.0051,0
12,YM4D_2_20_3,YM4D_2_20_3_13,YM4D_2_20_3_13_3,YM4D,2,20,3,Thalassia,13,,3,1170,33,33,,5,242,0.0446,0.0051,0
12,YM4D_2_20_3,YM4D_2_20_3_14,YM4D_2_20_3_14_1,YM4D,2,20,3,Thalassia,14,,1,1095,,32,,2,12,0.0083,0.0002,0
12,YM4D_2_20_3,YM4D_2_20_3_14,YM4D_2_20_3_14_2,YM4D,2,20,3,Thalassia,14,,2,1095,,49,,3,12,0.0083,0.0002,0
12,YM4D_2_20_3,YM4D_2_20_3_F,YM4D_2_20_3_F_1,YM4D,2,20,3,Thalassia,F,,1,1369,,82,,5,260,0.0217,0.0059,0
11,YM2D_2_20_2,YM2D_2_20_2_1,YM2D_2_20_2_1_1,YM2D,2,20,2,Thalassia,1,,1,1910,0,64,,6,1881,0.0473,0.0046,0
11,YM2D_2_20_2,YM2D_2_20_2_1,YM2D_2_20_2_1_2,YM2D,2,20,2,Thalassia,1,,2,1910,10,62,,6,1881,0.0473,0.0046,0
11,YM2D_2_20_2,YM2D_2_20_2_1,YM2D_2_20_2_1_3,YM2D,2,20,2,Thalassia,1,,3,1910,25.5,25.5,,6,1881,0.0473,0.0046,0
11,YM2D_2_20_2,YM2D_2_20_2_2,YM2D_2_20_2_2_1,YM2D,2,20,2,Thalassia,2,,1,1128,19,42,,5.5,3205,0.0175,0.0008,0
11,YM2D_2_20_2,YM2D_2_20_2_2,YM2D_2_20_2_2_2,YM2D,2,20,2,Thalassia,2,,2,1128,17.5,17.5,,5.5,3205,0.0175,0.0008,0
11,YM2D_2_20_2,YM2D_2_20_2_3,YM2D_2_20_2_3_1,YM2D,2,20,2,Thalassia,3,,1,1377,23,85,,7.5,1379,0.0423,0.0015,0
11,YM2D_2_20_2,YM2D_2_20_2_3,YM2D_2_20_2_3_2,YM2D,2,20,2,Thalassia,3,,2,1377,23.5,23.5,,7.5,1379,0.0423,0.0015,0
11,YM2D_2_20_2,YM2D_2_20_2_4,YM2D_2_20_2_4_1,YM2D,2,20,2,Thalassia,4,,1,1951,,55,,5,3009,0.0159,0.0008,0
11,YM2D_2_20_2,YM2D_2_20_2_4,YM2D_2_20_2_4_2,YM2D,2,20,2,Thalassia,4,,2,1951,,7,,5,3009,0.0159,0.0008,0
11,YM2D_2_20_2,YM2D_2_20_2_5,YM2D_2_20_2_5_1,YM2D,2,20,2,Thalassia,5,,1,3132,,30.5,,5,3044,0.0071,1.00E-04,0
11,YM2D_2_20_2,YM2D_2_20_2_6,YM2D_2_20_2_6_1,YM2D,2,20,2,Thalassia,6,,1,3039,,13,,3,3026,0.0027,0.0003,0
11,YM2D_2_20_2,YM2D_2_20_2_6,YM2D_2_20_2_6_2,YM2D,2,20,2,Thalassia,6,,2,3039,,9,,3,3026,0.0027,0.0003,0
11,YM2D_2_20_2,YM2D_2_20_2_7,YM2D_2_20_2_7_1,YM2D,2,20,2,Thalassia,7,,1,1326,,60,,8,3129,0.0884,0.0062,0
11,YM2D_2_20_2,YM2D_2_20_2_7,YM2D_2_20_2_7_2,YM2D,2,20,2,Thalassia,7,,2,1326,,57,,8,3129,0.0884,0.0062,0
11,YM2D_2_20_2,YM2D_2_20_2_7,YM2D_2_20_2_7_3,YM2D,2,20,2,Thalassia,7,,3,1326,,50,,7.5,3129,0.0884,0.0062,0
11,YM2D_2_20_2,YM2D_2_20_2_7,YM2D_2_20_2_7_4,YM2D,2,20,2,Thalassia,7,,4,1326,,30,,7.5,3129,0.0884,0.0062,0
11,YM2D_2_20_2,YM2D_2_20_2_8,YM2D_2_20_2_8_1,YM2D,2,20,2,Thalassia,8,,1,1056,,32,,4,3124,0.009,0.0021,0
11,YM2D_2_20_2,YM2D_2_20_2_8,YM2D_2_20_2_8_2,YM2D,2,20,2,Thalassia,8,,2,1056,,11,,4,3124,0.009,0.0021,0
12,YM3A_2_20_1,YM3A_2_20_1_1,YM3A_2_20_1_1_1,YM3A,2,20,1,Thalassia,1,y,1,3070,0,61.5,,6.5,362,0.0414,0.0021,0
12,YM3A_2_20_1,YM3A_2_20_1_1,YM3A_2_20_1_1_2,YM3A,2,20,1,Thalassia,1,y,2,3070,16,63,,5,362,0.0414,0.0021,0
12,YM3A_2_20_1,YM3A_2_20_1_1,YM3A_2_20_1_1_3,YM3A,2,20,1,Thalassia,1,y,3,3070,23.5,23.5,,5,362,0.0414,0.0021,0
12,YM3A_2_20_1,YM3A_2_20_1_2,YM3A_2_20_1_2_1,YM3A,2,20,1,Thalassia,2,,1,3103,0,48,,5,612,0.0191,0.0016,0
12,YM3A_2_20_1,YM3A_2_20_1_2,YM3A_2_20_1_2_2,YM3A,2,20,1,Thalassia,2,,2,3103,22,31,,5,612,0.0191,0.0016,0
12,YM3A_2_20_1,YM3A_2_20_1_3,YM3A_2_20_1_3_1,YM3A,2,20,1,Thalassia,3,,1,3107,7,76.5,,7,679,0.0497,0.0021,0
12,YM3A_2_20_1,YM3A_2_20_1_3,YM3A_2_20_1_3_2,YM3A,2,20,1,Thalassia,3,,2,3107,34,65.5,,7,679,0.0497,0.0021,0
12,YM3A_2_20_1,YM3A_2_20_1_4,YM3A_2_20_1_4_1,YM3A,2,20,1,Thalassia,4,,1,3022,0,86,,8,315,0.1003,0.0097,0
12,YM3A_2_20_1,YM3A_2_20_1_4,YM3A_2_20_1_4_2,YM3A,2,20,1,Thalassia,4,,2,3022,28,95,,8,315,0.1003,0.0097,0
12,YM3A_2_20_1,YM3A_2_20_1_4,YM3A_2_20_1_4_3,YM3A,2,20,1,Thalassia,4,,3,3022,34,34,,8.5,315,0.1003,0.0097,0
12,YM3A_2_20_1,YM3A_2_20_1_5,YM3A_2_20_1_5_1,YM3A,2,20,1,Thalassia,5,,1,1659,0,76,,7,65,0.0636,0.0246,0
12,YM3A_2_20_1,YM3A_2_20_1_5,YM3A_2_20_1_5_2,YM3A,2,20,1,Thalassia,5,,2,1659,6,77,,7,65,0.0636,0.0246,0
12,YM3A_2_20_1,YM3A_2_20_1_5,YM3A_2_20_1_5_3,YM3A,2,20,1,Thalassia,5,,3,1659,30,40,,6.5,65,0.0636,0.0246,0
12,YM3A_2_20_1,YM3A_2_20_1_6,YM3A_2_20_1_6_1,YM3A,2,20,1,Thalassia,6,,1,1873,6,53,,6,547,0.0285,0.0021,0
12,YM3A_2_20_1,YM3A_2_20_1_6,YM3A_2_20_1_6_2,YM3A,2,20,1,Thalassia,6,,2,1873,20,25.5,,6,547,0.0285,0.0021,0
12,YM3A_2_20_1,YM3A_2_20_1_7,YM3A_2_20_1_7_1,YM3A,2,20,1,Thalassia,7,,1,1020,0,57,,6,693,0.0327,0.0026,0
12,YM3A_2_20_1,YM3A_2_20_1_7,YM3A_2_20_1_7_2,YM3A,2,20,1,Thalassia,7,,2,1020,20,42,,6,693,0.0327,0.0026,0
12,YM3A_2_20_1,YM3A_2_20_1_8,YM3A_2_20_1_8_1,YM3A,2,20,1,Thalassia,8,,1,1143,,71,,5,436,0.0241,0.0039,0
12,YM3A_2_20_1,YM3A_2_20_1_8,YM3A_2_20_1_8_2,YM3A,2,20,1,Thalassia,8,,2,1143,,19,,5,436,0.0241,0.0039,0
12,YM3A_2_20_1,YM3A_2_20_1_9,YM3A_2_20_1_9_1,YM3A,2,20,1,Thalassia,9,,1,1118,,60,,6,163,0.0381,0.0048,0
